number,name,activity,address,addressy,coordinates,metro,area,phone,site,status,time,reach,inventory,services,premises,cameras,others
4.044,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Калининского района""",Хоккей,"ул. Герасимовская, д. 14","Ул. Герасимовская, участок 2 (севернее д.14 по Герасимовской ул.)",Array,"Ст. Метро ""Площадь Ленина"" автобус 33, 107",Калининский,8-905-285-19-55,Https://vk.com/katok_y_doma,Работающая,"ПОН-ВС 08.00-22.00",No,,,,,No
4.045,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Калининского района""",Баскетбол,"Кондратьевский пр., д. 85, корп. 2","Пр. Кондратьевский, участок 5, (восточнее дома 85 к.2 по Кондратьевскому пр.)",Array,"Ст. Метро ""Площадь Ленина"" автобус 178, Ст. Метро ""Лесная""105, 137, тролейбус 18",Калининский,8-905-285-19-55,Https://vk.com/public203485519,Работающая,"ПОН-ВС 08.00-22.00",No,,1,,,No
4.046,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Калининского района""",Баскетбол,"пр. Металлистов, д. 87","Пр. Металлистов, Участок 1, (юго-восточнее д.87 по пр. Металлистов)",Array,"Ст. Метро ""Площадь Ленина"" тролейбус 43",Калининский,8-905-285-19-55,Нет,Работающая,"ПОН-ВС 08.00-22.00",No,,,,,No
4.047,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Калининского района""","Гимнастический городок","Пискаревский пр., д. 24, литера А","Пискаревский пр-т, участок 1 (севернее д.24 лит А по Пискаревскому пр.)",Array,"Ст. Метро ""Площадь Ленина"" автобус 133",Калининский,8-905-285-19-55,Нет,Работающая,"ПОН-ВС 08.00-22.00",No,,,,,No
4.048,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Калининского района""",Футбол,"Полюстровский пр., д. 19, корп. 2","Пр. Полюстровский, участок 5 (севернее д.19 кор2 по пр. Полюстровскому)",Array,"Ст. Метро ""Площадь Ленина"" автобус 37, 106, 107, 133",Калининский,8-905-285-19-55,Нет,Работающая,"ПОН-ВС 08.00-22.00",No,,,,,No
4.049,"СПб ГБУ ""Центр физической культуры, спорта и здоровья Калининского района""",Тренажеры,"ул. Федосеенко, д. 19","Ул. Федосеенко, участок 2 (восточнее дома 19 по ул. Федосеенко)",Array,"Ст. Метро ""Площадь Ленина"" автобус 107, тролейбус 43",Калининский,8-905-285-19-55,Нет,Работающая,"ПОН-ВС 08.00-22.00",No,,,,,No
5.0001,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Мини-футбол, баскетбол, волейбол","Автовская ул, д.16","Автовская ул., у д.16",Array,Автово,Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0002,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Мини-футбол, стритбол","Балтийская ул, д.17","Балтийская ул., у д.17",Array,Нарвская,Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0003,"СПб ГБУ ""ЦФКиС ""Нарвская застава""",Бадминтон,"Баррикадная ул, д.36","Баррикадная ул., у д.36",Array,Нарвская,Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0004,"СПб ГБУ ""ЦФКиС ""Нарвская застава""",Воркаут,"Васи Алексеева ул, д.14","Васи Алексеева ул., у д.14",Array,"Кировский завод",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0005,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Мини-футбол, уличные тренажеры","Васи Алексеева ул, д.21","Васи Алексеева ул., у д.21",Array,"Кировский завод",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0006,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Мини-футбол, стритбол, воркаут","Васи Алексеева ул, д.30","Васи Алексеева ул., у д.30",Array,"Кировский завод",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0007,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Мини-футбол, баскетбол","Ветеранов пр, д.16","Ветеранов пр., у д.16",Array,"Проспект Ветеранов",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
5.0008,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Воркаут, уличные тренажеры","Ветеранов пр, д.16, лит.А","Ветеранов пр., у д.16, лит.А",Array,"Проспект Ветеранов",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Нет,,,,,
5.0009,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Уличные тренажеры, настольный теннис","Ветеранов пр, д.90","Ветеранов пр., у д.90",Array,"Проспект Ветеранов",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Нет,,,,,
5.0010,"СПб ГБУ ""ЦФКиС ""Нарвская застава""","Воркаут, уличные тренажеры, настольный теннис, ГТО","Возрождения ул, д.7/25","Возрождения ул., у д.7/25",Array,"Кировский завод",Кировский,746-58-28,Нttp://Nz-sport.ru/,Работающий,"Круглосуточно свободный доступ",Да,,,,,
